primerid,logFC,pvalue,padj,regulation
ACTMAP,0.0321247981635205,0.656753859835722,0.875671813114296,stable
ALG12,0.0319948105682543,0.498844364497367,0.789470936252695,stable
SRBD1,0.0319361411440334,0.550240777505803,0.821965448396791,stable
FAM131B-AS2,0.0319256058072892,0.336776182061192,0.662283148249037,stable
ZBTB42,0.0319178196434023,0.561019275742363,0.827995275448332,stable
PCAT6,0.0318886499660943,0.125774031734176,0.41152616807242,stable
MSMB,0.0318755738241745,0.106922508098637,0.379649284839445,stable
RABEPK,0.0318210647816821,0.609820050537502,0.852910789218584,stable
SERGEF,0.03181563999338,0.403129544497788,0.718241590430107,stable
ERLEC1,0.0317962468780593,0.94131086657328,0.983300635189863,stable
UQCC4,0.0317074781188312,0.184109433772616,0.496696681254102,stable
CDK2AP1,0.0317041534190562,0.52386335797301,0.806410488334225,stable
MAP3K7CL,0.0316997455526609,0.0668007919102841,0.292364081744115,stable
CCDC125,0.0316802557829171,0.625924462545624,0.860468256673259,stable
MEGF8,0.031675081628136,0.574263239150976,0.83400188135696,stable
PDE6D,0.0316298869734306,0.679157504458153,0.886255565530717,stable
APOM,0.0316070865910144,0.128617832467752,0.416814523882769,stable
TNFSF15,0.0315067492410371,0.693570400329962,0.892931052047831,stable
GABARAPL1,0.0314962162111244,0.717011750725071,0.905636664689323,stable
APITD1,0.031486136585963,0.320197038566864,0.647170734034613,stable
PARL,0.0314653411290956,0.708243836603681,0.900901240916704,stable
VEPH1,0.0314639408057729,0.561852238068938,0.827995275448332,stable
SLC66A1LP,0.0314493879852884,0.415093872557811,0.727470609053288,stable
HSP90B1,0.0314196818877803,0.835835612517446,0.950909319831245,stable
PLEKHB1,0.0314177759802021,0.679847134906533,0.886486341025658,stable
DHX16,0.0314080214710986,0.568601568951954,0.831348884346505,stable
ANKRD9,0.0313944500102759,0.354519923783133,0.677904780860801,stable
TCEAL8,0.0313861922485164,0.522471509011683,0.804876083951962,stable
KRT10-AS1,0.0313769710661683,0.747486427691009,0.917062456884838,stable
DCLK1,0.0312885350209028,0.659770363896552,0.877063327159892,stable
ARHGEF17-AS1,0.0312740302889316,0.248207656870083,0.57246988633583,stable
MARK4,0.0312672927094095,0.571019228520457,0.832554753033644,stable
NEK6,0.0312661614788812,0.668331318258072,0.880693924875464,stable
NAP1L4,0.0311872835747883,0.836891198647656,0.951019535299326,stable
PPP1R26,0.031186998913248,0.570640981507686,0.832400400710019,stable
C10orf67-AS1,0.0311547543618489,0.289779605723138,0.616588542948686,stable
VPS72,0.0311461213854373,0.825892282670826,0.947624106380311,stable
HBB,0.0311267600413949,0.2794415660937,0.607054150333995,stable
BAZ1A-AS1,0.0311172819052827,0.360496361686881,0.682787035212339,stable
RABL6,0.0311088627871277,0.624792530738432,0.860468256673259,stable
HDGFRP2,0.0310318517772052,0.467858234460719,0.76817986004672,stable
ATAD3A,0.0309989106038123,0.61442783698495,0.855440305159913,stable
DNAJB11,0.0309987828736162,0.549344986607721,0.821689067095303,stable
UNG,0.0309869278252239,0.64650696841315,0.869857329052344,stable
LYNX1,0.0309538905832432,0.265754257843689,0.591179833822205,stable
CPSF1,0.0309511462847447,0.79018249466455,0.933276514578782,stable
IPPK,0.0309078352584742,0.335796985496065,0.661517914026271,stable
PCDHAC2,0.0308886771563851,0.0347870118472972,0.200299779944117,stable
VPS33A,0.0308727954392164,0.504311305796434,0.792007124820367,stable
RAP2A,0.0308713485609081,0.512560787800422,0.798065759180857,stable
DBR1,0.0308706891999165,0.668527925057926,0.880707549941598,stable
PAIP2B,0.0308547766214001,0.351496087346385,0.675174428249971,stable
KAT2B,0.0308537082423528,0.785010026975981,0.931285187282064,stable
ATG3,0.030836189602705,0.874205473451343,0.965424853868391,stable
TSPAN17,0.0308122303386536,0.797640474776176,0.936763736469375,stable
TPRA1,0.0307949998137767,0.727295767227275,0.909836750805773,stable
SMG8,0.0307702933152129,0.050264342819454,0.246320867357398,stable
TCEAL2,0.0307189383685488,0.0767627829175817,0.316839007045431,stable
RNF2,0.0306817815875265,0.454291969924536,0.758435542250414,stable
ANKEF1,0.0306560628647869,0.527033661632482,0.808541601379952,stable
MED4,0.0306417766662951,0.502148423178713,0.791419888981833,stable
ADIPOR1,0.0306381624246376,0.76691306909188,0.924531100254353,stable
CD200,0.0306163693593821,0.289782491757216,0.616588542948686,stable
ANKRD13C-DT,0.0305936120266476,0.381725243200556,0.700672153417278,stable
HERPUD2-AS1,0.03058392162501,0.556690658040145,0.825547325474066,stable
PGM2L1,0.0305829885558978,0.479531451156569,0.77618872134434,stable
ERI3,0.0305263240111821,0.322240605314048,0.648406445985008,stable
CNEP1R1,0.0305005914941276,0.67688685408604,0.884948118112059,stable
FGF7,0.0304951700812993,0.298486274198498,0.625955775570842,stable
C6orf47,0.0304248875003305,0.595996030232976,0.843844741779444,stable
CEBPZ,0.0303932841124765,0.387137022122938,0.704850008702829,stable
USO1,0.0303856430597242,0.736224847769624,0.913329473140678,stable
HYAL2,0.0303490027045826,0.889101645560604,0.97108457070522,stable
RNPEPL1,0.0303281771879297,0.906731067924051,0.974578437905882,stable
CFL2,0.0303183845118402,0.835169735500245,0.950687490213855,stable
LMCD1,0.0302797638503862,0.626134255817134,0.860468256673259,stable
THAP1,0.0302402175783178,0.590777334273302,0.841658493996066,stable
AGPAT1,0.0302178659285684,0.373854791908492,0.694223332157951,stable
MZT1,0.0302141832687716,0.359511891900351,0.682190836167323,stable
IFT25,0.0301741859696899,0.344002692734413,0.668879564675934,stable
PCGF2,0.0301655633739775,0.492254899017147,0.784639018859966,stable
MAP3K1,0.0301425419002811,0.465432490944316,0.766932298232769,stable
TPK1,0.0300887180939524,0.0337039631467104,0.196469835720261,stable
PCGF1,0.0300201050147375,0.81390237165183,0.944748133232548,stable
ARMC1,0.030017833641343,0.478332275799263,0.775687680998964,stable
CDC23,0.030001750836361,0.748415641050759,0.917432089470966,stable
CRAT,0.0299959542451481,0.680209046831405,0.88663744332569,stable
DCTPP1,0.029985884377295,0.777985325591099,0.929080392819067,stable
COPA,0.0299373591235875,0.875206679795875,0.966068543977474,stable
ESAM,0.0299190486875529,0.607346500744818,0.851790227754091,stable
DNMBP,0.0299029490309107,0.301374361139373,0.628668974499607,stable
RPRD1A,0.0298215473070486,0.687966758340194,0.889859384117954,stable
ANAPC13,0.0297800547757311,0.756305842508913,0.920971835520399,stable
NFIX,0.0297332383627423,0.634895343284937,0.864479788428676,stable
FTSJ3,0.0297294733350926,0.682702303978595,0.887655292050942,stable
SEPN1,0.0297291401499235,0.773540716383722,0.927661706169057,stable
VIPAS39,0.029720944942156,0.644661511574337,0.86853496786417,stable
LINC00667,0.0296765984966842,0.787638258889386,0.932826370505252,stable
HSPBP1,0.0295651752397138,0.273034329912429,0.600646476102125,stable
MLX,0.0295639031747927,0.930507167427538,0.981315442801278,stable
FBXO32,0.0295258856622763,0.138429154602477,0.431182803231018,stable
ABHD13,0.0295019642857131,0.648045133858496,0.870703520692542,stable
SCIN,0.0294913114872983,0.287697864677526,0.615396204685397,stable
PPP1R14A,0.0294799045852692,0.335894877695971,0.661517914026271,stable
KCTD12,0.0294624698592554,0.620854449444344,0.858881252534303,stable
CCDC77,0.0294403806967888,0.545553578243288,0.819223720967194,stable
MBLAC1,0.0293262713896732,0.0388965110080454,0.215047919747782,stable
BRI3BP,0.029289920013783,0.455981836327862,0.760114818937922,stable
CCL21,0.0292879777747151,0.139160893165949,0.432157893061084,stable
QRSL1,0.0292678613000936,0.341816740923778,0.667018943801534,stable
RBP2,0.0292516310703645,0.556525012672389,0.825490221796003,stable
PIGK,0.0292475329598761,0.599510849597365,0.846657440982286,stable
CCDC117,0.02923851901709,0.519467462800555,0.802879032149954,stable
ASPA,0.0292272776608233,0.169104515453826,0.477922973379339,stable
BRAP,0.02913590109343,0.696155984886815,0.894031294512192,stable
UBE2Q1,0.0291161561159623,0.883647406666247,0.969185702194528,stable
DDX39A,0.0291137593369957,0.293983541421938,0.621696895444282,stable
NUDT22,0.0291133478152498,0.56363347365351,0.828421745753881,stable
CCNQ,0.0290741593529406,0.601902225485896,0.848144415485832,stable
BCKDK,0.0290665555896276,0.501822663676388,0.791419888981833,stable
HCG27,0.0290057779707991,0.0132752114015431,0.108400924630904,stable
MIR210HG,0.0290023000859563,0.711162000211921,0.902350455739104,stable
FGF18,0.0289958332555221,0.00949199053987102,0.0879013205299594,stable
DENND6B,0.0289442261766256,0.819971217299198,0.945658903232566,stable
IDNK,0.0289412761815638,0.613043538119728,0.854962874317199,stable
RENBP,0.0288952333395127,0.120136340115557,0.403114636720441,stable
ERP44,0.0288737542886645,0.823437279270951,0.946891067305259,stable
GUCD1,0.028870783051476,0.635698453181831,0.864861201078988,stable
LMNB2,0.0288519822226029,0.540868078293762,0.816550043110379,stable
VWDE,0.0288083833208691,4.93018763601149e-05,0.00149916949409464,stable
EDN2,0.0287931051549984,0.283390878052721,0.610962741967478,stable
LRRC24,0.028787643610336,0.293710212729861,0.621376538665596,stable
RASSF8-AS1,0.0287437311429447,0.503668635244866,0.791963192685581,stable
PML,0.0287216902870209,0.772859013444434,0.927538651914302,stable
HSPB8,0.0286902260233088,0.918429654143708,0.977557941468188,stable
IVNS1ABP,0.0286746254664335,0.788736018877907,0.932826370505252,stable
COL1A1,0.0286526272541802,0.18414834419532,0.496696681254102,stable
SP5,0.0286367350715607,0.137611609236127,0.430331110591562,stable
SAP30-DT,0.0286268268243424,0.155798765465928,0.458216327473086,stable
ZNF577,0.0286200159054749,0.255033842026174,0.580762608965715,stable
PIERCE2,0.028611243230211,0.347365366458615,0.671842616297965,stable
CCDC57,0.0286006906729974,0.647594133852581,0.870703520692542,stable
C1orf131,0.0285555405955334,0.0470014626774931,0.237725353034286,stable
IMPACT,0.0285515334328681,0.399177214342136,0.714427857703994,stable
WDR96,0.0285496603368024,0.308381007475808,0.636447788697629,stable
GSDMC,0.0285457035213579,0.149996938473384,0.448632878859469,stable
MCCC2,0.0285352936273775,0.388966023009099,0.70589368787073,stable
TMED10,0.0285255279499533,0.873005865522773,0.965059115586035,stable
RAB24,0.0285212901570425,0.668739745099865,0.880796750792021,stable
PPP2R3C,0.0284857924004439,0.765416266643961,0.92419819740977,stable
ZNF622,0.0284301967009467,0.628946801760483,0.861910953443963,stable
ANKRD40,0.0284291062691526,0.873542429616563,0.965141700445647,stable
XAGE2B,0.0284113062316598,0.133192414564898,0.423885466191438,stable
IRF2BP1,0.0284060459597774,0.400876837963709,0.716316103971404,stable
GSR,0.0283933412927838,0.779856647847142,0.929287615298145,stable
CNOT11,0.0283784267402398,0.77537396713148,0.927777150960768,stable
PAPOLG,0.028375589065927,0.595903789310083,0.843844741779444,stable
ACTA2,0.0283184831382132,0.584833182123279,0.838798737431978,stable
L3HYPDH,0.0283099281158072,0.723293617191321,0.908382641423833,stable
EXOSC1,0.0282842635927043,0.584779156370351,0.838798737431978,stable
HDHD3,0.0282831767264555,0.698275449332373,0.89566832031888,stable
C14orf80,0.0282746119400703,0.474512754480696,0.772979557886834,stable
C20orf196,0.0282133322802375,0.426041951484303,0.736202954355937,stable
PLRG1,0.0282103875780108,0.847942146625804,0.95497003872801,stable
ENPP5,0.0281764811266181,0.498602047002212,0.78918961835492,stable
KLF4,0.0281362178711975,0.204443781623929,0.522171157948134,stable
STON2,0.0281207797055215,0.529165713383897,0.810084117771416,stable
PPIL1,0.0281190607084956,0.697919209996497,0.895587279340455,stable
DCAF13,0.0281116478169886,0.521734375046217,0.804266682588762,stable
SPARC,0.0281056290510051,0.948090980357613,0.985100756266078,stable
KNOP1,0.02805886202167,0.478977583027382,0.775910677832854,stable
TMEM11,0.0280499291657927,0.546428382082153,0.819977969871377,stable
ATF1,0.0280411991500636,0.637502706096582,0.865197410827647,stable
LIN7B,0.0279529046068098,0.54461439369801,0.818739059764005,stable
FTO,0.0279528368886553,0.623985717392266,0.860320483803638,stable
LINC02950,0.0279342325025556,0.0106630711067952,0.0938411671774399,stable
JKAMP,0.0278635961598475,0.895144876799911,0.971559378752686,stable
RNASEH2B,0.0278338227043776,0.847379950213293,0.954600729094765,stable
ZNF174,0.0278294542212015,0.0270074915125124,0.170968190703755,stable
BLOC1S3,0.0278052299307801,0.419884137430201,0.731669806977445,stable
TESK2,0.0278015062636739,0.306802637764057,0.63500769455263,stable
AGAP2-AS1,0.0277826472969429,0.0971350574147535,0.358833164653354,stable
FGGY,0.027782486167437,0.864855039067791,0.960850315916299,stable
XPNPEP1,0.027776194320581,0.792036926971254,0.933731256176739,stable
AKAP5,0.0277630238685679,0.444008777769917,0.749352933792554,stable
HDDC3,0.0277141238392104,0.821211525913786,0.946125772808539,stable
UPRT,0.0276644344313126,0.652342027712514,0.872481335793019,stable
CARHSP1,0.0276579725018971,0.415997364818205,0.728218786701666,stable
UBE2D4,0.0276355632598861,0.427006644923545,0.736833600726342,stable
HN1L,0.0276089916372277,0.884367734820491,0.969378693547856,stable
RTN2,0.0275208210645578,0.477257200763444,0.77514580031304,stable
ALG10,0.0275204210659546,0.233565914589319,0.55698924204676,stable
LONP1,0.0275140259687337,0.44767463768713,0.751596589903513,stable
CDK4,0.0274816190753256,0.414222708447282,0.72667313261475,stable
P2RY2,0.0274772917717354,0.00834039057441213,0.0803411618452434,stable
EIF4A2,0.0273701442621024,0.936321637261081,0.982392143444353,stable
C11orf71,0.0273697786234701,0.297437589825994,0.62498416349927,stable
QNG1,0.0273445504019771,0.743177324852512,0.91612183864828,stable
NOMO1,0.02732206143355,0.261162399295873,0.586217609077056,stable
LTC4S,0.0273210660765707,0.277541031510373,0.605724258022282,stable
LBH,0.0273172274089248,0.928880511405265,0.98119303587024,stable
TIMM10B,0.027303074376242,0.734807883727029,0.912858718967692,stable
DPCD,0.0272797786230737,0.491089466556686,0.784299576419448,stable
ATP13A1,0.0272582002527697,0.658377632462063,0.876576054610992,stable
DNAJB2,0.0272521705981216,0.925130931206323,0.979684284912186,stable
DHPS,0.0272222882174056,0.877838392054131,0.967079512880001,stable
ALYREF,0.0272097694480878,0.680940504065812,0.886767665460739,stable
DAP,0.0271822834010964,0.76410525781563,0.923979755628972,stable
SLA,0.0271644564423425,0.025904748055095,0.166487718309927,stable
TOR3A,0.0271491968896463,0.854524431724282,0.957004732331436,stable
ALDH9A1,0.0271233059855003,0.815714266117366,0.945332516632286,stable
LRP11,0.027081291012518,0.721246575410613,0.907422616078564,stable
TMX4,0.0270568583302085,0.836192105277026,0.950909319831245,stable
B3GALT4,0.0270076508115574,0.573168574976172,0.833547160160415,stable
ERMAP,0.0269964260368255,0.512955488935807,0.798065759180857,stable
LRRC42,0.0269814860889417,0.402724423076842,0.717924620923016,stable
GARS1,0.0269729682519625,0.532774534066177,0.811341211464425,stable
OGFOD3,0.0269716789865975,0.428670182853653,0.737848916726359,stable
DNAJC9,0.0269688826692328,0.19900031938357,0.516252101898294,stable
EDN3,0.0269259752218935,0.573405516676583,0.833547160160415,stable
MAML1,0.0269084715213955,0.734161597341784,0.912858718967692,stable
CFAP90,0.0268909361266836,0.432604732800945,0.740327150388615,stable
SLC16A12,0.0268858835824324,0.266237352489348,0.591832223464228,stable
ZNF467,0.0268827660680148,0.080473926173365,0.325517297664862,stable
PSMG2,0.0268769557559663,0.00043107430490848,0.00888609157369521,stable
CREB3L2,0.0268472352740927,0.118753998873908,0.400786549484995,stable
UBFD1,0.0268100550152443,0.632299289890796,0.863393775732801,stable
SOCS6,0.026805837498921,0.746585406621782,0.917062456884838,stable
USP5,0.0267980134386425,0.656187505788568,0.875203062821545,stable
ALG6,0.0267692095550743,0.33618526806966,0.661517914026271,stable
KIF18A,0.0267641691553426,0.238302129943108,0.561272685245578,stable
ZNF625,0.0267590037595854,0.028288230368006,0.176190542900725,stable
PXDC1,0.0267262952256042,0.937159632559101,0.982392143444353,stable
CBX1,0.0267146811239053,0.845429151324437,0.953878128710291,stable
POLR1A,0.0267139739153342,0.737452190922812,0.913329473140678,stable
BET1,0.02669446950776,0.727121492967096,0.909836750805773,stable
ZNF570,0.0266356477256571,0.529410806578919,0.810113208646464,stable
HUS1,0.026625223839556,0.647901040586922,0.870703520692542,stable
ZNHIT2,0.0265649239233447,0.753313162427776,0.919877892992509,stable
RASSF1-AS1,0.0265556085085775,0.200351027312547,0.517778215194201,stable
DHCR7-DT,0.0265056020311481,0.501938940985367,0.791419888981833,stable
ELAC2,0.0265019315457276,0.612605576865451,0.854850521872519,stable
CERS2,0.0264941500487995,0.781416796274046,0.929811003091046,stable
TNFAIP8,0.0264780262272534,0.555947787249087,0.825146400113263,stable
NABP2,0.0264700207040654,0.0721224141205152,0.305318308094589,stable
SORD,0.0264099409320923,0.367798865019034,0.688642611113609,stable
NUCB1,0.0263464567034041,0.910255061533413,0.975645560077658,stable
IFNGR2,0.0263248442000875,0.582816238616531,0.838239846297068,stable
COQ5,0.0263218697334157,0.754072947593778,0.920030712784344,stable
