"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0051865","protein autoubiquitination","3/428","63/10170",0.0476190476190476,1.13150867823765,0.219457536738156,0.498330931451259,0.871087371285761,0.845481364254066,"NFX1/RNF213/UHRF2",3,"6"
"GO:0140238","presynaptic endocytosis","3/428","63/10170",0.0476190476190476,1.13150867823765,0.219457536738156,0.498330931451259,0.871087371285761,0.845481364254066,"GAK/ITSN2/BLTP1",3,"6"
"GO:0007286","spermatid development","4/428","87/10170",0.0459770114942529,1.09249113760877,0.181594131465658,0.501313055326567,0.871087371285761,0.845481364254066,"VPS13B/AFF4/EPC1/QKI",4,"6"
"GO:0043547","positive regulation of GTPase activity","4/428","87/10170",0.0459770114942529,1.09249113760877,0.181594131465658,0.501313055326567,0.871087371285761,0.845481364254066,"AGRN/NF1/SRGAP2/SNX13",4,"6"
"GO:1903900","regulation of viral life cycle","4/428","87/10170",0.0459770114942529,1.09249113760877,0.181594131465658,0.501313055326567,0.871087371285761,0.845481364254066,"ILF3/PKN2/N4BP1/DDX5",4,"6"
"GO:0048514","blood vessel morphogenesis","16/428","372/10170",0.043010752688172,1.0220078384082,0.0906394134708442,0.501343771804127,0.871087371285761,0.845481364254066,"COL4A1/ZFP36L1/SAT1/ATP2B4/NF1/PXDN/EMP2/QKI/RBPJ/GTF2I/SETD2/VEGFA/RNF213/STAT3/HDAC7/COL4A3",16,"6"
"GO:0046649","lymphocyte activation","21/428","491/10170",0.0427698574338086,1.01628376192017,0.0775206116585763,0.502274384138316,0.871087371285761,0.845481364254066,"ZFP36L1/IL6R/PRKAA1/RC3H1/TNFRSF14/CD46/NFKBIZ/PURA/KMT2A/DLG1/UNC13D/EMP2/KAT2A/RBPJ/NEDD9/PRKDC/STAT3/SCGB1A1/PLCG2/PAWR/PLXNA1",21,"6"
"GO:0043409","negative regulation of MAPK cascade","5/428","111/10170",0.045045045045045,1.07034604698156,0.156192698668813,0.503425227365942,0.871087371285761,0.845481364254066,"ASH1L/PTPN1/FLCN/DLG1/NF1",5,"6"
"GO:0002703","regulation of leukocyte mediated immunity","6/428","135/10170",0.0444444444444444,1.05607476635514,0.13747148184828,0.50509219714354,0.871087371285761,0.845481364254066,"PRKAA1/STX7/CD46/DENND1B/UNC13D/PLCG2",6,"6"
"GO:0051091","positive regulation of DNA-binding transcription factor activity","6/428","135/10170",0.0444444444444444,1.05607476635514,0.13747148184828,0.50509219714354,0.871087371285761,0.845481364254066,"CFLAR/ARHGEF2/SLCO3A1/PLCG2/ROR1/RTKN2",6,"6"
"GO:0070588","calcium ion transmembrane transport","7/428","159/10170",0.0440251572327044,1.04611179686122,0.12283123626876,0.506490948756948,0.871087371285761,0.845481364254066,"SESTD1/ATP2B4/MICU3/PLCG2/ITPR3/HTT/SPG7",7,"6"
"GO:0001881","receptor recycling","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"LMTK2/PTPN1",2,"6"
"GO:0001947","heart looping","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"AHI1/RNF207",2,"6"
"GO:0006826","iron ion transport","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"LMTK2/SLC25A37",2,"6"
"GO:0010611","regulation of cardiac muscle hypertrophy","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"ATP2B4/MEF2A",2,"6"
"GO:0030042","actin filament depolymerization","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"SPTBN1/PLEKHH2",2,"6"
"GO:0030888","regulation of B cell proliferation","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"RC3H1/PAWR",2,"6"
"GO:0032371","regulation of sterol transport","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"ABCA1/ABCA5",2,"6"
"GO:0032374","regulation of cholesterol transport","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"ABCA1/ABCA5",2,"6"
"GO:0038084","vascular endothelial growth factor signaling pathway","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"VEGFA/EGFR",2,"6"
"GO:0043462","regulation of ATP-dependent activity","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"TOR1AIP2/SNRNP70",2,"6"
"GO:0043536","positive regulation of blood vessel endothelial cell migration","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"VEGFA/HDAC7",2,"6"
"GO:0044818","mitotic G2/M transition checkpoint","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"MBTPS1/NABP1",2,"6"
"GO:0047496","vesicle transport along microtubule","2/428","40/10170",0.05,1.18808411214953,0.249812594502124,0.506575217165696,0.871087371285761,0.845481364254066,"TRAK1/HTT",2,"6"
"GO:0007033","vacuole organization","9/428","207/10170",0.0434782608695652,1.03311661926046,0.100895790700417,0.508802062534981,0.871087371285761,0.845481364254066,"IFT88/MBTPS1/RB1CC1/FLCN/ULK1/ABCA1/HPS4/LRBA/HOOK2",9,"6"
"GO:0002444","myeloid leukocyte mediated immunity","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"IL6R/KMT2E/UNC13D",3,"6"
"GO:0006094","gluconeogenesis","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"CLK2/OGT/KAT2A",3,"6"
"GO:0032465","regulation of cytokinesis","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"PKN2/SETD2/MYO19",3,"6"
"GO:0043112","receptor metabolic process","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"LMTK2/PTPN1/NEDD4L",3,"6"
"GO:0051209","release of sequestered calcium ion into cytosol","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"PLCG2/ITPR3/HTT",3,"6"
"GO:0060840","artery development","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"NF1/RBPJ/VEGFA",3,"6"
"GO:0140056","organelle localization by membrane tethering","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"STX7/UNC13B/STX2",3,"6"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","3/428","64/10170",0.046875,1.11382885514019,0.191465113466573,0.50893562288198,0.871087371285761,0.845481364254066,"CDK10/KMT2E/EGFR",3,"6"
"GO:0007346","regulation of mitotic cell cycle","15/428","350/10170",0.0428571428571429,1.01835781041389,0.0732548029219664,0.509332809913674,0.871087371285761,0.845481364254066,"XPC/ZFP36L1/CDK10/PKN2/MBTPS1/KMT2E/DLG1/PRKDC/NABP1/ZNF207/JADE1/PHIP/TOM1L2/EGFR/PRP4K",15,"6"
"GO:0043065","positive regulation of apoptotic process","16/428","374/10170",0.0427807486631016,1.01654255584987,0.0683204892916136,0.510175157533065,0.871087371285761,0.845481364254066,"IGF2R/STK3/CFLAR/RBM5/PTPN1/FLCN/SFPQ/NF1/UNC13B/PRKDC/DAPK1/TIA1/DAPK2/PAWR/HTT/APBB2",16,"6"
"GO:0007098","centrosome cycle","5/428","112/10170",0.0446428571428571,1.0607893858478,0.135586951723071,0.511413933737892,0.871087371285761,0.845481364254066,"USP33/KAT2A/CCNL1/CCNL2/CENATAC",5,"6"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","5/428","112/10170",0.0446428571428571,1.0607893858478,0.135586951723071,0.511413933737892,0.871087371285761,0.845481364254066,"GCNT2/STK3/RICTOR/VEGFA/EGFR",5,"6"
"GO:0000082","G1/S transition of mitotic cell cycle","7/428","160/10170",0.04375,1.03957359813084,0.105751232426076,0.513175167257775,0.871087371285761,0.845481364254066,"CDK10/KMT2E/DLG1/PRKDC/JADE1/CACUL1/EGFR",7,"6"
"GO:0042110","T cell activation","15/428","351/10170",0.0427350427350427,1.01545650611071,0.0617686633818332,0.513878808993212,0.871087371285761,0.845481364254066,"ZFP36L1/IL6R/PRKAA1/RC3H1/TNFRSF14/CD46/NFKBIZ/KMT2A/DLG1/KAT2A/PRKDC/STAT3/SCGB1A1/PAWR/PLXNA1",15,"6"
"GO:0008544","epidermis development","9/428","208/10170",0.0432692307692308,1.0281497124371,0.0859744303636895,0.514671031003296,0.871087371285761,0.845481364254066,"ZFP36L1/NFKBIZ/NF1/RBPJ/MYO6/SCEL/EGFR/LAMA3/LAMA5",9,"6"
"GO:0002418","immune response to tumor cell","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"PRKAA1",1,"6"
"GO:0003171","atrioventricular valve development","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"MDM4",1,"6"
"GO:0003181","atrioventricular valve morphogenesis","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"MDM4",1,"6"
"GO:0006896","Golgi to vacuole transport","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"GAK",1,"6"
"GO:0007143","female meiotic nuclear division","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"MLH3",1,"6"
"GO:0009301","snRNA transcription","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"CC2D1A",1,"6"
"GO:0009651","response to salt stress","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"ZFP36L1",1,"6"
"GO:0010765","positive regulation of sodium ion transport","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"MLLT6",1,"6"
"GO:0010888","negative regulation of lipid storage","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"ABCA1",1,"6"
"GO:0016973","poly(A)+ mRNA export from nucleus","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"THOC2",1,"6"
"GO:0032011","ARF protein signal transduction","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"CYTH1",1,"6"
"GO:0032012","regulation of ARF protein signal transduction","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"CYTH1",1,"6"
"GO:0032482","Rab protein signal transduction","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"DENND3",1,"6"
"GO:0032510","endosome to lysosome transport via multivesicular body sorting pathway","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"LYST",1,"6"
"GO:0032633","interleukin-4 production","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"SCGB1A1",1,"6"
"GO:0032673","regulation of interleukin-4 production","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"SCGB1A1",1,"6"
"GO:0035089","establishment of apical/basal cell polarity","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"MYO9A",1,"6"
"GO:0035720","intraciliary anterograde transport","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"IFT88",1,"6"
"GO:0043923","positive regulation by host of viral transcription","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"CCNT2",1,"6"
"GO:0045056","transcytosis","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"RAB17",1,"6"
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"PARP14",1,"6"
"GO:0046461","neutral lipid catabolic process","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"DGKD",1,"6"
"GO:0046464","acylglycerol catabolic process","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"DGKD",1,"6"
"GO:0046628","positive regulation of insulin receptor signaling pathway","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"PTPN1",1,"6"
"GO:0048499","synaptic vesicle membrane organization","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"STX2",1,"6"
"GO:0048741","skeletal muscle fiber development","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"HOMER1",1,"6"
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"HTT",1,"6"
"GO:0051955","regulation of amino acid transport","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"SLC38A2",1,"6"
"GO:0055078","sodium ion homeostasis","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"MLLT6",1,"6"
"GO:0060055","angiogenesis involved in wound healing","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"VEGFA",1,"6"
"GO:0060907","positive regulation of macrophage cytokine production","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"PLCG2",1,"6"
"GO:0062099","negative regulation of programmed necrotic cell death","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"ARHGEF2",1,"6"
"GO:0071218","cellular response to misfolded protein","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"UBR5",1,"6"
"GO:0071243","cellular response to arsenic-containing substance","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"SLC38A2",1,"6"
"GO:0072576","liver morphogenesis","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"CFLAR",1,"6"
"GO:0090022","regulation of neutrophil chemotaxis","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"DAPK2",1,"6"
"GO:0090330","regulation of platelet aggregation","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"IL6R",1,"6"
"GO:0099174","regulation of presynapse organization","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"FARP1",1,"6"
"GO:1901223","negative regulation of non-canonical NF-kappaB signal transduction","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"HDAC7",1,"6"
"GO:1902004","positive regulation of amyloid-beta formation","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"GSAP",1,"6"
"GO:1905332","positive regulation of morphogenesis of an epithelium","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"VEGFA",1,"6"
"GO:2000050","regulation of non-canonical Wnt signaling pathway","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"RNF213",1,"6"
"GO:2000178","negative regulation of neural precursor cell proliferation","1/428","17/10170",0.0588235294117647,1.39774601429357,0.344009193881606,0.51882118801302,0.871087371285761,0.845481364254066,"NF1",1,"6"
"GO:0045931","positive regulation of mitotic cell cycle","4/428","89/10170",0.0449438202247191,1.06794077496587,0.134930657878269,0.519280216098992,0.871087371285761,0.845481364254066,"CDK10/PKN2/KMT2E/EGFR",4,"6"
"GO:0071774","response to fibroblast growth factor","4/428","89/10170",0.0449438202247191,1.06794077496587,0.134930657878269,0.519280216098992,0.871087371285761,0.845481364254066,"ZFP36L1/PTPN1/SCGB1A1/EGFR",4,"6"
